"1"	12.681244881244885
"10"	56.4414970815586
"100"	16.301056898951547
"101"	10.8640350877193
"102"	15.480072463768114
"105"	22.727777777777778
"106"	14.046902507889056
"107"	14.914703800523975
"108"	17.747747747747745
"109"	13.047222222222222
"11"	11.318787878787878
"111"	15.347685185185185
"112"	15.342635286583413
"113"	15.655663780443364
"114"	16.265089572862763
"115"	9.849019607843136
"116"	15.213805066967888
"117"	9.020000000000001
"118"	16.645833333333336
"119"	14.638700564971753
"12"	25.11584025215252
"120"	12.665972222222223
"121"	16.84583333333333
"122"	11.954761904761904
"123"	12.698253968253967
"124"	35.719855072463766
"125"	16.582152788143137
"126"	32.175581395348836
"127"	17.629476052716164
"128"	15.57929292929293
"129"	14.331578947368426
"13"	20.914534001214356
"130"	37.98320691108302
"131"	11.690000000000003
"132"	46.805229740819875
"133"	17.532022849462365
"134"	16.221703296703296
"135"	15.368173258003768
"136"	9.693303571428572
"137"	14.412591446828932
"138"	41.79266819772832
"139"	18.82820512820513
"14"	18.910311918063318
"140"	14.544783434852864
"141"	12.887731943471524
"142"	14.724678434186814
"143"	13.87881130774534
"144"	17.422410667367306
"145"	13.919851029794044
"146"	15.779948824343021
"147"	13.003051643192489
"148"	16.994242069527864
"149"	13.134482758620688
"15"	14.868589743589745
"150"	22.067647058823532
"151"	13.72286961525267
"152"	15.034273318872025
"153"	12.776791277258567
"154"	22.930303030303033
"155"	23.847222222222218
"156"	17.77777777777778
"157"	24.96510297482838
"158"	17.056993321982915
"159"	12.977884615384616
"16"	11.23930817610063
"160"	17.381399631675876
"161"	16.501390496486135
"162"	15.5755374379993
"163"	17.007285407402943
"164"	16.135913909640667
"165"	23.146643518518516
"166"	16.128181641420127
"167"	11.731709401709402
"168"	11.912370135587249
"169"	12.008282828282828
"17"	14.360986719350239
"170"	15.23280819184737
"171"	11.867179487179486
"172"	29.29583333333333
"173"	12.247398589065257
"174"	12.091085271317832
"175"	11.432758620689656
"176"	0.6
"177"	20.955774278215223
"178"	8.291562500000001
"179"	15.1499705882353
"18"	12.653225806451612
"180"	27.183506944444446
"181"	15.849603785417022
"182"	12.2456
"183"	11.927777777777779
"184"	7.346666666666666
"185"	15.095833333333333
"186"	17.3607280512866
"187"	1.425
"188"	15.907792044310169
"189"	16.631431947577614
"19"	10.768354430379746
"190"	26.461985335589397
"191"	13.486574074074074
"192"	13.586842105263157
"193"	12.075183464619935
"194"	27.354013503375846
"195"	22.571194503171245
"196"	18.181564465408805
"197"	18.036302681992343
"198"	13.806195462478186
"2"	42.2
"20"	17.141091954022986
"200"	11.855392156862747
"201"	0.49374999999999997
"202"	15.435855263157896
"203"	19.28479532163743
"204"	0.47999999999999987
"205"	18.713008130081302
"206"	11.648809523809524
"207"	8.778993536472758
"208"	15.355907172995781
"209"	20.52999086340794
"21"	16.197798742138364
"210"	18.476602564102567
"211"	17.805909853173578
"212"	24.377777777777773
"213"	20.40786163522013
"214"	8.220833333333333
"215"	56.68466165413534
"216"	34.08083333333333
"217"	18.35507590132827
"218"	17.684177215189873
"219"	53.02001915708813
"22"	22.21085626911315
"220"	11.665315315315317
"221"	19.811904761904763
"222"	19.394444444444442
"223"	17.158481387478847
"224"	14.423218777619141
"225"	15.393991912189485
"226"	17.062662041086035
"227"	15.537459546925568
"228"	18.118900966183574
"229"	13.729634370452187
"23"	3.605128205128205
"230"	18.16775177926668
"231"	17.842905702290793
"232"	17.80712673224909
"233"	16.130618672379082
"234"	15.740532219114375
"235"	21.51443736730361
"236"	13.552552898225786
"237"	12.943728784429947
"238"	13.635731925509624
"239"	13.766637412862702
"24"	14.086371798958675
"240"	16.91818181818182
"241"	15.555228758169934
"242"	13.335582822085891
"243"	17.764382566585954
"244"	17.97972746905131
"245"	23.330555555555552
"246"	16.162821706410472
"247"	16.876773493573694
"248"	13.558333333333332
"249"	15.335284107159861
"25"	17.17143186640833
"250"	14.828939393939397
"251"	2.1999999999999997
"252"	22.431190476190476
"253"	25.680555555555554
"254"	11.153439153439153
"255"	18.58691486586808
"256"	15.882166210462294
"257"	16.62408789386401
"258"	26.296310432569975
"259"	10.456666666666669
"26"	11.717295597484279
